"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"pacId"	"transcriptName"	"peptideName"	"Pfam"	"Panther"	"KOG"	"KEGG.ec"	"KO"	"GO"	"Best.hit.arabi.name"	"arabi.symbol"	"arabi.defline"
"Prupe.1G043300"	4.23746224160601	-2.33191085710937	0.831065930603334	-2.80592763009363	0.00501719592117655	0.0282812654665601	32113719	"Prupe.1G043300.1"	"Prupe.1G043300.1.p"	"PF04749"	"PTHR15907,PTHR15907:SF43"	""	""	""	""	"AT3G18450.1"	""	"PLAC8 family protein"
"Prupe.1G043400"	13.2581557355313	-4.39485081878446	0.815847996225338	-5.38685004941851	7.17032066132026e-08	1.5855673245217e-06	32117461	"Prupe.1G043400.1"	"Prupe.1G043400.1.p"	"PF04749"	"PTHR15907,PTHR15907:SF43"	""	""	""	""	"AT3G18470.1"	""	"PLAC8 family protein"
"Prupe.1G043500"	4.00641750336187	-2.9701921596474	0.943309121354185	-3.14869441247794	0.00164001594538624	0.011310722906785	32119393	"Prupe.1G043500.1"	"Prupe.1G043500.1.p"	"PF04749"	"PTHR15907,PTHR15907:SF43"	""	""	""	""	"AT3G18470.1"	""	"PLAC8 family protein"
"Prupe.1G043700"	71.821683259106	0.949256313114629	0.30229025041277	3.14021478303863	0.00168824009598518	0.0115727693688436	32119629	"Prupe.1G043700.1"	"Prupe.1G043700.1.p"	"PF00931"	"PTHR23155,PTHR23155:SF402"	"KOG4658"	""	""	"GO:0043531"	"AT1G50180.1"	""	"NB-ARC domain-containing disease resistance protein"
"Prupe.1G044500"	9.93417779696059	3.23026285756979	0.707600697579744	4.56509281098575	4.99273403938176e-06	7.1910906256046e-05	32119699	"Prupe.1G044500.1"	"Prupe.1G044500.1.p"	""	"PTHR22849,PTHR22849:SF25"	""	""	""	""	"AT1G76390.1"	""	"ARM repeat superfamily protein"
"Prupe.1G045700"	17.1367210742748	2.64143894052792	0.597726933410258	4.41913989964868	9.90944871697699e-06	0.000133830127698908	32111182	"Prupe.1G045700.1"	"Prupe.1G045700.1.p"	"PF05664"	"PTHR31280,PTHR31280:SF1"	""	""	""	""	"AT2G33420.1"	""	"Protein of unknown function (DUF810)"
"Prupe.1G046900"	5.43656938936881	-2.79626974264824	0.776291071234211	-3.60208927587239	0.000315669909813975	0.00282839128168562	32113283	"Prupe.1G046900.1"	"Prupe.1G046900.1.p"	"PF03767"	"PTHR31284,PTHR31284:SF8"	""	"3.1.3.2"	""	"GO:0003993"	"AT1G04040.1"	""	"HAD superfamily, subfamily IIIB acid phosphatase "
"Prupe.1G047300"	159.178896623176	0.880812171025629	0.312921046382416	2.81480642228583	0.00488066232543482	0.0277265185271424	32116004	"Prupe.1G047300.1"	"Prupe.1G047300.1.p"	"PF12043"	"PTHR31390,PTHR31390:SF2"	""	""	""	""	"AT2G33360.1"	""	"Protein of unknown function (DUF3527)"
"Prupe.1G047600"	105.715568478402	1.22926181178191	0.247605032324729	4.96460754549511	6.88401315177297e-07	1.20757805210171e-05	32113669	"Prupe.1G047600.1"	"Prupe.1G047600.1.p"	"PF07534"	"PTHR23354,PTHR23354:SF74"	""	""	""	""	"AT2G05590.2"	""	"TLD-domain containing nucleolar protein"
"Prupe.1G047800"	40.8311208473422	-1.01235921565503	0.386196668336853	-2.6213566782301	0.00875805786950008	0.0441829592693185	32114030	"Prupe.1G047800.1"	"Prupe.1G047800.1.p"	"PF04281"	"PTHR12504"	""	""	"K17769"	"GO:0006886,GO:0005741"	"AT5G43970.1"	"ATTOM22-V,TOM22-V,TOM9-2"	"translocase of outer membrane 22-V"
"Prupe.1G049100"	20.2405550798399	4.53704168672811	0.698898683023484	6.49170158269658	8.48722486042064e-11	3.23085647677246e-09	32116261	"Prupe.1G049100.1"	"Prupe.1G049100.1.p"	"PF00168"	"PTHR32246,PTHR32246:SF16"	""	""	""	"GO:0005515"	"AT2G33320.1"	""	"Calcium-dependent lipid-binding (CaLB domain) family protein"
"Prupe.1G049600"	48.6165274003195	-2.39201070558727	0.364016112087254	-6.57116711639927	4.99223898836432e-11	1.94043618291936e-09	32119126	"Prupe.1G049600.1"	"Prupe.1G049600.1.p"	""	""	""	""	""	""	"AT4G13440.1"	""	"Calcium-binding EF-hand family protein"
"Prupe.1G053300"	17.1000924975404	5.05019832259253	0.82029892663839	6.15653411042289	7.43541659915128e-10	2.43065320157809e-08	32120703	"Prupe.1G053300.1"	"Prupe.1G053300.1.p"	"PF00201"	"PTHR11926,PTHR11926:SF235"	"KOG1192"	"2.4.1.324"	""	"GO:0016758,GO:0008152"	"AT1G22400.1"	"ATUGT85A1,UGT85A1"	"UDP-Glycosyltransferase superfamily protein"
"Prupe.1G053400"	13.6509522320538	3.67401184994731	0.685591382945378	5.35889443966367	8.37327584476789e-08	1.81801850591197e-06	32118604	"Prupe.1G053400.1"	"Prupe.1G053400.1.p"	"PF00201"	"PTHR11926,PTHR11926:SF235"	"KOG1192"	"2.4.1.324"	""	"GO:0016758,GO:0008152"	"AT1G22340.1"	"AtUGT85A7,UGT85A7"	"UDP-glucosyl transferase 85A7"
"Prupe.1G057900"	7.89412527516495	2.27749912750296	0.740450626129609	3.07582848488848	0.00209918559335207	0.0139212027985048	32110512	"Prupe.1G057900.1"	"Prupe.1G057900.1.p"	"PF00107,PF08240"	""	"KOG0024"	""	"K00008"	"GO:0055114"	"AT5G51970.1"	""	"GroES-like zinc-binding alcohol dehydrogenase family protein"
"Prupe.1G058400"	6.32576175337606	-2.30210529056068	0.855030631837227	-2.69242434696648	0.00709346268125806	0.037494280032832	32118491	"Prupe.1G058400.1"	"Prupe.1G058400.1.p"	"PF05938"	"PTHR31232,PTHR31232:SF8"	""	""	""	""	"AT3G24060.1"	""	"Plant self-incompatibility protein S1 family"
"Prupe.1G059900"	9.99339581837472	3.98934665533307	0.78586028437076	5.07640700856558	3.84638910245006e-07	7.15793894095761e-06	32118502	"Prupe.1G059900.1"	"Prupe.1G059900.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G060700"	6.09852974599128	3.23788753064703	0.847258610476701	3.82160475043772	0.000132586073526938	0.0013295164812652	32119080	"Prupe.1G060700.1"	"Prupe.1G060700.1.p"	"PF08263,PF00069,PF13855"	"PTHR27000,PTHR27000:SF92"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0005524,GO:0004672,GO:0005515"	"AT3G24240.1"	""	"Leucine-rich repeat receptor-like protein kinase family protein"
"Prupe.1G060900"	259.424301554952	1.27057656520576	0.305761373078993	4.1554515287891	3.24645767323292e-05	0.000384977872851956	32114134	"Prupe.1G060900.1"	"Prupe.1G060900.1.p"	"PF00544"	"PTHR31683,PTHR31683:SF20"	""	"4.2.2.2"	"K01728"	""	"AT4G13710.2"	""	"Pectin lyase-like superfamily protein"
"Prupe.1G061000"	34.5860160616327	1.1134247002701	0.379148688799225	2.93664394250273	0.0033178480292999	0.0202127708539401	32112348	"Prupe.1G061000.1"	"Prupe.1G061000.1.p"	"PF14008,PF16656,PF00149"	"PTHR22953,PTHR22953:SF15"	"KOG1378"	"3.6.1.7,3.1.3.2,3.6.1.1,3.1.3.62,3.1.3.3"	""	"GO:0016787"	"AT4G13700.1"	"ATPAP23,PAP23"	"purple acid phosphatase 23"
"Prupe.1G061100"	430.451408907402	0.671726331168166	0.221678360477522	3.03018449667882	0.00244404390473912	0.0157566945754723	32110899	"Prupe.1G061100.1"	"Prupe.1G061100.1.p"	"PF00248"	""	"KOG1575"	""	""	""	"AT1G04690.1"	"KAB1,KV-BETA1"	"potassium channel beta subunit 1"
"Prupe.1G061800"	138.80327420239	-0.902716262676803	0.309857386889692	-2.91332819829842	0.00357598546752852	0.0215150723874995	32120588	"Prupe.1G061800.1"	"Prupe.1G061800.1.p"	"PF01786"	"PTHR31803,PTHR31803:SF6"	""	"1.10.3.11"	""	"GO:0055114,GO:0009916"	"AT5G64210.1"	"AOX2"	"alternative oxidase 2"
"Prupe.1G063300"	71.6083662212313	1.12599122626259	0.396353383795201	2.84087703624702	0.00449896558814936	0.0259416571824037	32116476	"Prupe.1G063300.1"	"Prupe.1G063300.1.p"	"PF02985"	"PTHR31355,PTHR31355:SF5"	""	""	""	"GO:0005515"	"AT2G07170.1"	""	"ARM repeat superfamily protein"
"Prupe.1G064100"	14.7694864725599	4.46757209681761	0.766247637870547	5.83045464157422	5.52765631869539e-09	1.54214039159658e-07	32113549	"Prupe.1G064100.1"	"Prupe.1G064100.1.p"	"PF08263,PF13855,PF07714"	"PTHR27008,PTHR27008:SF31"	"KOG1187"	"2.7.11.1"	""	"GO:0005515,GO:0006468,GO:0004672"	"AT5G35390.1"	""	"Leucine-rich repeat protein kinase family protein"
"Prupe.1G064600"	104.381997853167	-1.54832567956723	0.254627838755854	-6.08073998166328	1.19629155964749e-09	3.78906281551799e-08	32116506	"Prupe.1G064600.1"	"Prupe.1G064600.1.p"	"PF04570"	"PTHR33059,PTHR33059:SF6"	""	""	""	""	"AT5G20700.1"	""	"Protein of unknown function (DUF581)"
"Prupe.1G065200"	204.235061845389	0.506316214111106	0.193484648084202	2.61682887569853	0.00887508223601713	0.0446516612694479	32111317	"Prupe.1G065200.1"	"Prupe.1G065200.1.p"	"PF00227"	"PTHR11599,PTHR11599:SF4"	"KOG0174"	"3.4.25.1"	"K02738"	"GO:0051603,GO:0005839,GO:0004298"	"AT4G31300.3"	"PBA1"	"N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein"
"Prupe.1G066500"	23.9172470561858	1.79389118245027	0.47222292930975	3.79882269815319	0.000145385046966376	0.00144646402858682	32118997	"Prupe.1G066500.1"	"Prupe.1G066500.1.p"	""	"PTHR11716,PTHR11716:SF54"	""	"3.1.1.4"	"K01047"	"GO:0016042,GO:0005509,GO:0004623"	"AT2G06925.1"	"ATSPLA2-ALPHA,PLA2-ALPHA"	"Phospholipase A2 family protein"
"Prupe.1G067900"	390.526561913332	-0.485573360416623	0.173014173544212	-2.80655249491765	0.00500747527145737	0.0282499283596955	32112650	"Prupe.1G067900.1"	"Prupe.1G067900.1.p"	"PF01467"	""	"KOG2803"	"2.7.7.14"	"K00967"	"GO:0009058,GO:0003824"	"AT2G38670.1"	"PECT1"	"phosphorylethanolamine cytidylyltransferase 1"
"Prupe.1G069000"	2.18608389821967	2.6120530424903	0.939653649481886	2.77980407348022	0.00543917042686236	0.0302909884915173	32117174	"Prupe.1G069000.1"	"Prupe.1G069000.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G069300"	18.0312357350625	2.89307299332646	0.570250128524616	5.07334036173142	3.90892415662643e-07	7.24063905869247e-06	32114228	"Prupe.1G069300.1"	"Prupe.1G069300.1.p"	"PF13639"	"PTHR14155,PTHR14155:SF78"	""	""	""	"GO:0008270,GO:0005515"	"AT5G05810.1"	"ATL43"	"RING/U-box superfamily protein"
"Prupe.1G070100"	50.8876998860152	1.08271308481903	0.320220107538356	3.38115271130918	0.00072182414271473	0.00572993580997003	32110853	"Prupe.1G070100.1"	"Prupe.1G070100.1.p"	""	"PTHR10887,PTHR10887:SF331"	""	""	"K18422"	""	"AT1G05460.1"	"SDE3"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"Prupe.1G070300"	24.073868303657	1.98260497924511	0.435297840381746	4.55459410849917	5.24868236962475e-06	7.53841079970223e-05	32115506	"Prupe.1G070300.1"	"Prupe.1G070300.1.p"	""	"PTHR10887,PTHR10887:SF331"	""	""	"K18422"	""	"AT1G05460.1"	"SDE3"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"Prupe.1G070500"	163.575398044245	-0.790140524941901	0.295242987369639	-2.67623807759626	0.00744537355804092	0.0388977787284064	32112904	"Prupe.1G070500.1"	"Prupe.1G070500.1.p"	"PF03634"	""	""	""	""	""	"AT5G23280.1"	""	"TCP family transcription factor "
"Prupe.1G071400"	241.770842012756	-2.46869961016836	0.299680496910301	-8.23777201259539	1.7544710297332e-16	1.3233909996869e-14	32119002	"Prupe.1G071400.1"	"Prupe.1G071400.1.p"	"PF10533,PF03106"	"PTHR31282,PTHR31282:SF18"	""	""	""	"GO:0043565,GO:0006355,GO:0003700"	"AT4G31550.1"	"ATWRKY11,WRKY11"	"WRKY DNA-binding protein 11"
"Prupe.1G072200"	7.9582022719323	-2.50693133191847	0.717177071969447	-3.49555420815973	0.000473078347972658	0.00398457966700213	32117577	"Prupe.1G072200.1"	"Prupe.1G072200.1.p"	""	""	""	"3.6.3.8"	""	""	"AT4G29900.1"	"ACA10,ATACA10,CIF1"	"autoinhibited Ca(2+)-ATPase 10"
"Prupe.1G072600"	813.057570618558	0.616792934538481	0.237279173961719	2.59943982541843	0.00933760480215296	0.0464394772651153	32117985	"Prupe.1G072600.1"	"Prupe.1G072600.1.p"	"PF00690,PF12515,PF00702,PF00122,PF00689"	"PTHR24093,PTHR24093:SF359"	""	"3.6.3.8"	"K01537"	"GO:0005516,GO:0046872,GO:0000166"	"AT4G29900.1"	"ACA10,ATACA10,CIF1"	"autoinhibited Ca(2+)-ATPase 10"
"Prupe.1G073300"	3.2534841237044	-3.22577796786448	0.926116175518565	-3.48312452922902	0.000495597774221351	0.00414170876889292	32118095	"Prupe.1G073300.1"	"Prupe.1G073300.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.1G073700"	104.85961903061	1.86079751354363	0.575063733145208	3.23581093067082	0.00121297698693224	0.008822674755665	32118992	"Prupe.1G073700.1"	"Prupe.1G073700.1.p"	"PF02861"	"PTHR11638,PTHR11638:SF123"	"KOG1051"	""	""	"GO:0019538"	"AT4G29920.1"	""	"Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein"
"Prupe.1G073800"	65.8742591314503	0.865239674624105	0.272030588095604	3.18067052930099	0.00146934632290734	0.010317365735441	32119355	"Prupe.1G073800.1"	"Prupe.1G073800.1.p"	"PF01532"	"PTHR11742,PTHR11742:SF42"	""	"3.2.1.113"	"K01230"	"GO:0016020,GO:0005509,GO:0004571"	"AT1G51590.1"	"MANIB,MNS1"	"alpha-mannosidase 1"
"Prupe.1G074400"	809.492894556163	-3.66585109068442	0.417144834577884	-8.78795753133071	1.523035202118e-18	1.40991522392432e-16	32114081	"Prupe.1G074400.1"	"Prupe.1G074400.1.p"	"PF00010"	"PTHR31945,PTHR31945:SF9"	""	""	""	"GO:0046983"	"AT5G57150.1"	""	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"Prupe.1G076400"	621.53237163287	0.810328904558499	0.215101533660005	3.76719259398367	0.000165093637920933	0.00160798518885592	32110646	"Prupe.1G076400.1"	"Prupe.1G076400.1.p"	"PF00566"	"PTHR22957,PTHR22957:SF28"	""	""	"K18469"	""	"AT4G29950.1"	""	"Ypt/Rab-GAP domain of gyp1p superfamily protein"
"Prupe.1G076600"	406.058611517476	-0.820670141132939	0.264699332168786	-3.10038614154733	0.00193268502677665	0.0129990301371642	32113376	"Prupe.1G076600.1"	"Prupe.1G076600.1.p"	"PF02225,PF06280,PF05922,PF00082"	"PTHR10795,PTHR10795:SF431"	""	"3.4.21.25"	""	"GO:0016020,GO:0005618,GO:0004252,GO:0006508"	"AT2G19170.1"	"SLP3"	"subtilisin-like serine protease 3"
"Prupe.1G076800"	319.729120138175	-0.849016958607963	0.319469069407828	-2.65758735323489	0.00787021914758168	0.0406195851899768	32116351	"Prupe.1G076800.1"	"Prupe.1G076800.1.p"	"PF01237"	"PTHR10972"	"KOG2210"	""	""	""	"AT5G57240.2"	"ORP4C"	"OSBP(oxysterol binding protein)-related protein 4C"
"Prupe.1G078700"	211.397294277711	1.52707659288898	0.230708335672368	6.61907853670967	3.61444796709052e-11	1.43773139253448e-09	32119904	"Prupe.1G078700.1"	"Prupe.1G078700.1.p"	"PF00702,PF00122"	"PTHR24093,PTHR24093:SF318"	""	"3.6.3.5,3.6.3.3"	"K01534"	"GO:0046872,GO:0000166"	"AT4G30110.1"	"ATHMA2,HMA2"	"heavy metal atpase 2"
"Prupe.1G079900"	3.33674319788568	-2.81447678463378	0.946260772531817	-2.97431412812703	0.00293644296455872	0.0183165688870453	32117950	"Prupe.1G079900.1"	"Prupe.1G079900.1.p"	"PF00334"	"PTHR36788,PTHR36788:SF1"	""	""	""	"GO:0006241,GO:0006228,GO:0006183,GO:0006165,GO:0004550"	"AT4G30070.1"	"LCR59"	"low-molecular-weight cysteine-rich 59"
"Prupe.1G080500"	24.3438478281301	-4.12521417018783	0.558465289727952	-7.38669751919115	1.50520485375598e-13	8.33016360097668e-12	32117113	"Prupe.1G080500.1"	"Prupe.1G080500.1.p"	"PF00187,PF00182"	"PTHR22595,PTHR22595:SF37"	"KOG4742"	"3.2.1.14"	"K01183"	"GO:0008061,GO:0016998,GO:0006032,GO:0004568"	"AT3G54420.1"	"ATCHITIV,ATEP3,CHIV,EP3"	"homolog of carrot EP3-3 chitinase"
"Prupe.1G080600"	9.55623387359902	-2.94128116666926	0.760296718594811	-3.86859642391377	0.000109463647985523	0.00112763614308203	32115271	"Prupe.1G080600.1"	"Prupe.1G080600.1.p"	"PF00187,PF00182"	"PTHR22595,PTHR22595:SF37"	"KOG4742"	"3.2.1.14"	"K01183"	"GO:0008061,GO:0016998,GO:0006032,GO:0004568"	"AT3G54420.1"	"ATCHITIV,ATEP3,CHIV,EP3"	"homolog of carrot EP3-3 chitinase"
"Prupe.1G080700"	112.048385184809	4.62268308273031	0.465713941626785	9.92601395307778	3.20825178677005e-23	4.53744832564992e-21	32116928	"Prupe.1G080700.1"	"Prupe.1G080700.1.p"	"PF00187,PF00182"	"PTHR22595,PTHR22595:SF61"	"KOG4742"	"3.2.1.14"	"K01183"	"GO:0008061,GO:0016998,GO:0006032,GO:0004568"	"AT3G54420.1"	"ATCHITIV,ATEP3,CHIV,EP3"	"homolog of carrot EP3-3 chitinase"
"Prupe.1G081200"	3.6396024445119	-2.92714098408577	0.943679623970887	-3.10183764673092	0.00192323404839625	0.0129525742822877	32113227	"Prupe.1G081200.1"	"Prupe.1G081200.1.p"	"PF00657"	"PTHR22835,PTHR22835:SF120"	""	"3.1.1.3"	""	"GO:0016788"	"AT1G29670.1"	""	"GDSL-like Lipase/Acylhydrolase superfamily protein"
"Prupe.1G082000"	161.905986211273	1.17401582236688	0.290416677574772	4.04252204856456	5.28793384521165e-05	0.00059205091089379	32112028	"Prupe.1G082000.1"	"Prupe.1G082000.1.p"	"PF00690,PF00702,PF00122"	"PTHR24093,PTHR24093:SF361"	""	"3.6.3.6"	"K01535"	"GO:0046872,GO:0000166"	"AT4G30190.1"	"AHA2,HA2,PMA2"	"H(+)-ATPase 2"
"Prupe.1G083300"	37.8412000020119	3.46358312825328	0.485981791915085	7.12698126941032	1.02594046869213e-12	5.0961716061912e-11	32111166	"Prupe.1G083300.1"	"Prupe.1G083300.1.p"	"PF07714"	"PTHR27009,PTHR27009:SF17"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0004672"	"AT1G34300.1"	""	"lectin protein kinase family protein"
"Prupe.1G086500"	24.2453445820952	-2.49134444767735	0.504740513165505	-4.93589157734289	7.97854248996749e-07	1.37821031679964e-05	32117787	"Prupe.1G086500.1"	"Prupe.1G086500.1.p"	"PF00004,PF14363"	"PTHR23070,PTHR23070:SF17"	""	""	"K08900"	"GO:0005524,GO:0034551"	"AT5G57480.1"	""	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"Prupe.1G087400"	4.61992685987837	-3.53739248729696	0.916139862741767	-3.86119263134176	0.000112834896932041	0.00115768035814506	32112977	"Prupe.1G087400.1"	"Prupe.1G087400.1.p"	"PF00580"	"PTHR21529"	""	""	""	"GO:0005524"	"AT1G65780.1"	""	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"Prupe.1G087900"	206.703219826607	1.03404692596936	0.379959299465338	2.72146760830549	0.00649927542121651	0.0349238337686578	32118589	"Prupe.1G087900.1"	"Prupe.1G087900.1.p"	"PF13193,PF00501"	"PTHR24096,PTHR24096:SF149"	""	"6.2.1.34,6.2.1.12"	"K01904"	"GO:0008152,GO:0003824"	"AT3G21240.1"	"4CL2,AT4CL2"	"4-coumarate:CoA ligase 2"
"Prupe.1G088000"	4.2425458448252	2.67105128506138	0.871921642730891	3.063407483149	0.00218831858240386	0.0144090838180527	32112356	"Prupe.1G088000.1"	"Prupe.1G088000.1.p"	""	""	""	""	""	""	"AT5G57520.1"	"ATZFP2,ZFP2"	"zinc finger protein 2"
"Prupe.1G088600"	95.0594762865608	-1.28864150724687	0.279588394576123	-4.60906651436854	4.04480926581258e-06	5.93919145692423e-05	32115386	"Prupe.1G088600.1"	"Prupe.1G088600.1.p"	"PF06955,PF00722"	"PTHR31062,PTHR31062:SF32"	""	"2.4.1.207"	""	"GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553"	"AT4G25810.1"	"XTH23,XTR6"	"xyloglucan endotransglycosylase 6"
"Prupe.1G088700"	3.98897500911903	-3.01857291413555	0.941525686131821	-3.20604414579182	0.00134573341059661	0.00963056079791332	32118821	"Prupe.1G088700.1"	"Prupe.1G088700.1.p"	"PF02365"	"PTHR31719,PTHR31719:SF32"	""	""	""	"GO:0006355,GO:0003677"	"AT1G69490.1"	"ANAC029,ATNAP,NAP"	"NAC-like, activated by AP3/PI"
"Prupe.1G088900"	242.790495366471	-4.63337926704454	0.484481850298461	-9.5635765595557	1.13756032025849e-21	1.43897847716673e-19	32115638	"Prupe.1G088900.1"	"Prupe.1G088900.1.p"	"PF06955,PF00722"	"PTHR31062,PTHR31062:SF32"	""	"2.4.1.207"	""	"GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553"	"AT4G25810.1"	"XTH23,XTR6"	"xyloglucan endotransglycosylase 6"
"Prupe.1G091000"	8.50747134488933	-4.55718097564902	0.850168389879365	-5.36032747147382	8.3071229061574e-08	1.80750924259403e-06	32120530	"Prupe.1G091000.1"	"Prupe.1G091000.1.p"	"PF04101"	"PTHR11926,PTHR11926:SF292"	"KOG1192"	""	""	"GO:0016758,GO:0008152"	"AT5G17050.1"	"UGT78D2"	"UDP-glucosyl transferase 78D2"
"Prupe.1G091100"	8.81564639782681	-4.14666144426409	0.793353461986029	-5.22675155898812	1.72514053524927e-07	3.47863486543433e-06	32110428	"Prupe.1G091100.1"	"Prupe.1G091100.1.p"	"PF00201"	"PTHR11926,PTHR11926:SF292"	"KOG1192"	""	""	"GO:0016758,GO:0008152"	"AT5G17050.1"	"UGT78D2"	"UDP-glucosyl transferase 78D2"
"Prupe.1G091200"	5.69431692389622	-2.01567054557415	0.748533989497447	-2.69282433911576	0.00708495864688702	0.0374590518698082	32113326	"Prupe.1G091200.1"	"Prupe.1G091200.1.p"	""	"PTHR11926,PTHR11926:SF292"	""	"2.4.1.115"	""	"GO:0016758,GO:0008152"	"AT5G17050.1"	"UGT78D2"	"UDP-glucosyl transferase 78D2"
"Prupe.1G092200"	7.05169348687287	-1.67357482127564	0.635686190609407	-2.6327059577482	0.00847076472951021	0.0431181190905286	32120369	"Prupe.1G092200.1"	"Prupe.1G092200.1.p"	"PF05199,PF00732"	"PTHR11552,PTHR11552:SF82"	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G092400"	13.7245293477598	-2.02195223984307	0.555474237974413	-3.64004683136396	0.000272588458694369	0.00248613369895634	32117583	"Prupe.1G092400.1"	"Prupe.1G092400.1.p"	"PF05199,PF00732"	"PTHR11552,PTHR11552:SF82"	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G092700"	1310.72411438257	-2.8726588695056	0.322455030670775	-8.9087115915973	5.16290243854797e-19	5.03098904609895e-17	32111638	"Prupe.1G092700.1"	"Prupe.1G092700.1.p"	"PF05199,PF00732"	"PTHR11552,PTHR11552:SF82"	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G093200"	112.058350567103	3.03511139509936	0.888360326926099	3.41653189939429	0.000634242327002217	0.00515442108209384	32114880	"Prupe.1G093200.1"	"Prupe.1G093200.1.p"	"PF05199,PF00732"	"PTHR11552,PTHR11552:SF82"	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G093300"	52.9937558210947	1.68390352703366	0.63756805427774	2.6411353513332	0.00826287015109606	0.042281812436488	32114677	"Prupe.1G093300.1"	"Prupe.1G093300.1.p"	"PF05199,PF00732"	"PTHR11552,PTHR11552:SF82"	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G093600"	83.7360550763645	3.05344844945018	0.724670823332285	4.2135661477433	2.51369923613134e-05	0.000306001187346389	32112674	"Prupe.1G093600.1"	"Prupe.1G093600.1.p"	"PF05199,PF00732"	""	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G093800"	540.801859763549	2.48640906286079	0.942781571245239	2.63731190627401	0.00835659550538794	0.042675632914426	32111856	"Prupe.1G093800.1"	"Prupe.1G093800.1.p"	"PF05199,PF00732"	"PTHR11552,PTHR11552:SF82"	"KOG1238"	"4.1.2.10"	"K08248"	"GO:0055114,GO:0016614,GO:0050660"	"AT1G73050.1"	""	"Glucose-methanol-choline (GMC) oxidoreductase family protein"
"Prupe.1G095400"	320.098305070582	0.612360046877037	0.22501757114417	2.72138768436308	0.0065008471873211	0.0349238337686578	32119194	"Prupe.1G095400.1"	"Prupe.1G095400.1.p"	"PF00027,PF00520"	"PTHR10217,PTHR10217:SF544"	""	""	"K05391"	"GO:0055085,GO:0016020,GO:0006811,GO:0005216"	"AT4G30360.1"	"ATCNGC17,CNGC17"	"cyclic nucleotide-gated channel 17"
"Prupe.1G095500"	1388.54356265171	2.73947785388658	0.404746508387671	6.7683792129534	1.30233046670507e-11	5.53721550833307e-10	32117811	"Prupe.1G095500.1"	"Prupe.1G095500.1.p"	"PF02358,PF00982"	"PTHR10788,PTHR10788:SF30"	""	"2.4.1.15,3.1.3.12"	"K16055"	"GO:0005992,GO:0003824"	"AT1G23870.1"	"ATTPS9,TPS9"	"trehalose-phosphatase/synthase 9"
